"SeasonEnd","Team","Franchise","Team.1","Playoffs","W","PTS","oppPTS","FG","FGA","X2P","X2PA","X3P","X3PA","FT","FTA","ORB","DRB","AST","STL","BLK","TOV","FGP","X2PP","X3PP","FTP","absPTS","X2P_rate","X3P_rate","X2PA_rate","X3PA_rate","period"
1994,"Cleveland Cavaliers","CLE","CLE",1,47,101.170731707317,97.1463414634146,38.2073170731707,82.0853658536585,34.6219512195122,72.1707317073171,3.58536585365854,9.91463414634146,21.1707317073171,27.4878048780488,13.2926829268293,28.6951219512195,24.9878048780488,8.59756097560976,5.19512195121951,13.8536585365854,0.465458327143069,0.479722879351132,0.361623616236162,0.770186335403727,4.02439024390245,0.906160229811682,0.0938397701883179,0.879215569751894,0.120784430248106,2
1995,"Cleveland Cavaliers","CLE","CLE",1,43,90.4512195121951,89.8292682926829,33.609756097561,76.280487804878,28.7560975609756,63.6829268292683,4.85365853658537,12.5975609756098,18.3780487804878,24.1707317073171,12.7439024390244,27.280487804878,20.390243902439,7.68292682926829,4.25609756097561,14.3414634146341,0.440607513988809,0.451551129835312,0.385285575992256,0.760343087790111,0.621951219512198,0.855587808417997,0.144412191582003,0.834852118305356,0.165147881694644,2
1996,"Cleveland Cavaliers","CLE","CLE",0,47,91.1341463414634,88.5487804878049,33.6707317073171,73.1463414634146,26.4024390243902,53.8536585365854,7.26829268292683,19.2926829268293,16.5243902439024,21.6463414634146,10.5731707317073,25.0609756097561,22.1707317073171,8.21951219512195,4.14634146341463,13.0853658536585,0.460320106702234,0.49026268115942,0.376738305941846,0.763380281690141,2.58536585365854,0.784136182542557,0.215863817457443,0.736245415138379,0.263754584861621,2
1997,"Cleveland Cavaliers","CLE","CLE",1,42,87.4756097560976,85.6341463414634,32.9756097560976,72.8292682926829,27.0853658536585,57.1707317073171,5.89024390243902,15.6585365853659,15.6341463414634,21.6219512195122,11.0853658536585,26.3292682926829,20.9024390243902,7.98780487804878,3.84146341463415,14.4878048780488,0.452779638312123,0.473762798634812,0.376168224299065,0.723068245910886,1.84146341463413,0.82137573964497,0.17862426035503,0.784996651038178,0.215003348961822,2
1998,"Cleveland Cavaliers","CLE","CLE",1,47,92.5,89.7682926829268,34.3536585365854,75.6951219512195,30.719512195122,65.9268292682927,3.63414634146341,9.76829268292683,20.1585365853659,26.6707317073171,11.6463414634146,28.4268292682927,23.0975609756098,9.92682926829268,5.10975609756098,17.2926829268293,0.453842435959401,0.465963743988161,0.372034956304619,0.755829903978052,2.73170731707317,0.894213702520412,0.105786297479588,0.870952150797487,0.129047849202513,2
2000,"Cleveland Cavaliers","CLE","CLE",1,32,96.9512195121951,100.451219512195,36.3048780487805,82.1219512195122,32.1219512195122,70.9146341463415,4.18292682926829,11.2073170731707,20.1585365853659,26.890243902439,12.3170731707317,30.4756097560976,23.6707317073171,8.71951219512195,4.42682926829268,17.4024390243902,0.442084942084942,0.452966466036114,0.373231773667029,0.749659863945578,-3.5,0.884783338931811,0.115216661068189,0.863528363528364,0.136471636471636,3
2001,"Cleveland Cavaliers","CLE","CLE",1,30,92.2073170731707,96.4512195121951,35.2439024390244,79.6585365853659,32.5609756097561,71.6219512195122,2.68292682926829,8.03658536585366,19.0365853658537,24.8780487804878,12.3780487804878,29.7560975609756,20.8292682926829,7.82926829268293,5.31707317073171,16.4634146341463,0.442437232088181,0.454622850332028,0.333839150227618,0.765196078431372,-4.2439024390244,0.923875432525952,0.0761245674740485,0.899112063686467,0.100887936313533,3
2002,"Cleveland Cavaliers","CLE","CLE",0,29,95.2682926829268,98.5975609756098,35.9512195121951,80.2682926829268,31.2317073170732,67.7560975609756,4.71951219512195,12.5121951219512,18.6463414634146,24.1463414634146,11.8048780487805,30.280487804878,23.0609756097561,6.97560975609756,5.73170731707317,14.5853658536585,0.447888179884534,0.460943124550036,0.37719298245614,0.772222222222222,-3.32926829268293,0.868724559023066,0.131275440976933,0.84412032816773,0.15587967183227,3
2003,"Cleveland Cavaliers","CLE","CLE",1,17,91.4024390243902,101.024390243902,34.7560975609756,82.2682926829268,31.1829268292683,71.3414634146341,3.57317073170732,10.9268292682927,18.3170731707317,24.5365853658537,13.6341463414634,31,20.8780487804878,7.75609756097561,6.35365853658537,18.3048780487805,0.422472576341536,0.437094017094017,0.327008928571429,0.746520874751491,-9.6219512195122,0.89719298245614,0.10280701754386,0.867180551437889,0.132819448562111,3
2004,"Cleveland Cavaliers","CLE","CLE",1,35,92.9146341463415,95.5365853658537,35.6341463414634,82.3536585365854,32.6219512195122,72.7682926829268,3.01219512195122,9.58536585365854,18.6341463414634,24.7560975609756,13.6341463414634,31.9390243902439,22.0487804878049,7.13414634146341,6.54878048780488,14.8292682926829,0.43269657929809,0.448298977710742,0.314249363867684,0.752709359605911,-2.62195121951218,0.915468856947297,0.0845311430527036,0.883607285650822,0.116392714349178,3
2005,"Cleveland Cavaliers","CLE","CLE",1,42,96.5121951219512,95.719512195122,36.4634146341463,81.5487804878049,32.8048780487805,70.5243902439024,3.65853658536585,11.0243902439024,19.9268292682927,26.5121951219512,13.6219512195122,28.6829268292683,22.5731707317073,7.97560975609756,5.6219512195122,13.9146341463415,0.447136234484821,0.465156493169635,0.331858407079646,0.751609935602576,0.792682926829272,0.899665551839465,0.100334448160535,0.864812322416629,0.135187677583371,3
2006,"Cleveland Cavaliers","CLE","CLE",1,50,97.5853658536585,95.3536585365854,35.4634146341463,78.1951219512195,29.4024390243902,60.3292682926829,6.0609756097561,17.8658536585366,20.5975609756098,28.2682926829268,11.6951219512195,30.6219512195122,19.0243902439024,6.91463414634146,4.78048780487805,13.8658536585366,0.453524641297567,0.4873660804528,0.339249146757679,0.728645383951682,2.23170731707316,0.829092159559835,0.170907840440165,0.771522145976295,0.228477854023706,3
2007,"Cleveland Cavaliers","CLE","CLE",1,50,96.7560975609756,92.9268292682927,36.3170731707317,81.1951219512195,30.2926829268293,64.0731707317073,6.02439024390244,17.1219512195122,18.0975609756098,26.0121951219512,12.6707317073171,30.8414634146341,20.8292682926829,7.6219512195122,4.30487804878049,14.3536585365854,0.447281465905677,0.472782641796726,0.351851851851852,0.695733708391936,3.82926829268293,0.834116856950974,0.165883143049026,0.78912586362271,0.21087413637729,3
2008,"Cleveland Cavaliers","CLE","CLE",0,45,96.3780487804878,96.7317073170732,35.8170731707317,81.6707317073171,29.0853658536585,62.8414634146341,6.73170731707317,18.8292682926829,18.0121951219512,25.1341463414634,13.3170731707317,31.2560975609756,20,7.0609756097561,5.20731707317073,13.9634146341463,0.438554576676124,0.462837182223947,0.357512953367876,0.716642406598738,-0.353658536585371,0.812053115423902,0.187946884576098,0.769449007018068,0.230550992981932,3
2009,"Cleveland Cavaliers","CLE","CLE",1,66,100.280487804878,91.3536585365854,36.8536585365854,78.7073170731707,28.8536585365854,58.3414634146341,8,20.3658536585366,18.5731707317073,24.5365853658537,10.8048780487805,31.390243902439,20.280487804878,7.23170731707317,5.30487804878049,12.7439024390244,0.468236752401611,0.494565217391304,0.392814371257485,0.756958250497018,8.92682926829268,0.782925215089345,0.217074784910655,0.741245739076542,0.258754260923458,3
2010,"Cleveland Cavaliers","CLE","CLE",1,61,102.109756097561,95.5853658536585,37.8170731707317,77.9390243902439,30.4756097560976,58.6463414634146,7.34146341463415,19.2926829268293,19.1341463414634,26.5853658536585,9.64634146341463,32.8292682926829,22.3780487804878,6.8780487804878,5.18292682926829,13.8658536585366,0.485213581599124,0.519650655021834,0.380530973451327,0.719724770642202,6.52439024390245,0.805869074492099,0.194130925507901,0.752464403066813,0.247535596933187,3
2011,"Cleveland Cavaliers","CLE","CLE",1,19,95.4512195121951,104.463414634146,35.1951219512195,81.0609756097561,28.9878048780488,62.9024390243902,6.20731707317073,18.1585365853659,18.8536585365854,25.3048780487805,10.4390243902439,29.8658536585366,20.9756097560976,6.63414634146341,4.15853658536585,14.219512195122,0.434180833458703,0.460837533927879,0.341840161182001,0.745060240963855,-9.01219512195122,0.823631323631324,0.176368676368676,0.775989168045735,0.224010831954265,3
1981,"Dallas Mavericks","DAL","DAL",0,15,101.487804878049,109.890243902439,39.0731707317073,84.4878048780488,38.5121951219512,82.4756097560976,0.560975609756098,2.01219512195122,22.780487804878,30.3292682926829,13.5243902439024,26.5487804878049,24.1951219512195,6.84146341463415,2.60975609756098,17.5487804878049,0.462471131639723,0.466952535856868,0.278787878787879,0.751105749899477,-8.40243902439025,0.985642946317104,0.0143570536828964,0.976183602771363,0.0238163972286374,1
1982,"Dallas Mavericks","DAL","DAL",1,28,104.573170731707,109,41.3414634146341,88.0975609756098,40.6707317073171,85.780487804878,0.670731707317073,2.31707317073171,21.219512195122,28.8536585365854,14.7926829268293,27.1707317073171,25.8170731707317,6.90243902439024,3.81707317073171,16.0609756097561,0.469269102990033,0.474125675291442,0.289473684210526,0.73541842772612,-4.42682926829268,0.983775811209439,0.0162241887905605,0.973698781838317,0.0263012181616833,1
1983,"Dallas Mavericks","DAL","DAL",0,38,112.719512195122,113.134146341463,44.8048780487805,92.0731707317073,44.280487804878,89.8170731707317,0.524390243902439,2.25609756097561,22.5853658536585,30.0243902439024,15.8048780487805,29.0365853658537,27.1585365853659,6.73170731707317,4.24390243902439,16.4390243902439,0.486622516556291,0.493007467752885,0.232432432432432,0.752233956133225,-0.41463414634147,0.988296135002722,0.0117038649972782,0.975496688741722,0.0245033112582781,1
1984,"Dallas Mavericks","DAL","DAL",0,43,110.390243902439,109.963414634146,44.1219512195122,88.2317073170732,43.609756097561,85.9878048780488,0.51219512195122,2.24390243902439,21.6341463414634,28.6585365853659,13.2926829268293,27.6219512195122,26.390243902439,7.0609756097561,4.39024390243902,15.890243902439,0.500069108500346,0.507162104666005,0.228260869565217,0.754893617021277,0.426829268292678,0.988391376451078,0.0116086235489221,0.97456807187284,0.0254319281271596,1
1985,"Dallas Mavericks","DAL","DAL",1,44,111.170731707317,109,43.4146341463415,88.780487804878,41.5609756097561,83.3780487804878,1.85365853658537,5.40243902439024,22.4878048780488,28.3414634146341,13.3536585365854,28.5975609756098,26.2439024390244,7.01219512195122,4.08536585365854,14.4390243902439,0.489010989010989,0.498464238701185,0.343115124153499,0.793459552495697,2.17073170731707,0.957303370786517,0.0426966292134831,0.939148351648352,0.0608516483516484,1
1986,"Dallas Mavericks","DAL","DAL",1,44,115.280487804878,114.182926829268,44.280487804878,88.4634146341463,42.5609756097561,83.0243902439024,1.71951219512195,5.4390243902439,25,32.2317073170732,12.9146341463415,29.9268292682927,25.7073170731707,7.3780487804878,4.5,15.719512195122,0.500551419906259,0.512632197414806,0.316143497757848,0.775633749527053,1.09756097560975,0.961167722390526,0.038832277609474,0.938516680452164,0.0614833195478357,1
1987,"Dallas Mavericks","DAL","DAL",1,55,116.670731707317,110.365853658537,43.8292682926829,89.9146341463415,41.0121951219512,81.9512195121951,2.81707317073171,7.96341463414634,26.1951219512195,33.1341463414634,14.8658536585366,30.4146341463415,24.5975609756098,8.39024390243902,5.17073170731707,14.6951219512195,0.487454224874542,0.500446428571429,0.35375191424196,0.790577843209422,6.30487804878049,0.935726210350584,0.0642737896494157,0.911433609114336,0.0885663908856639,1
1988,"Dallas Mavericks","DAL","DAL",0,53,109.268292682927,104.90243902439,41.6219512195122,87.6951219512195,39.7439024390244,81.280487804878,1.8780487804878,6.41463414634146,24.1463414634146,30.609756097561,16.3536585365854,30.4268292682927,24.1951219512195,7.86585365853659,5.4390243902439,15.3292682926829,0.474621054095397,0.488972243060765,0.292775665399239,0.788844621513944,4.36585365853658,0.954878406094345,0.0451215939056548,0.926853010707829,0.0731469892921708,1
1989,"Dallas Mavericks","DAL","DAL",1,38,103.463414634146,104.670731707317,39.5609756097561,84.3536585365854,36.9878048780488,76.0487804878049,2.57317073170732,8.30487804878049,21.7682926829268,27.5975609756098,12.780487804878,29.2317073170732,22.7682926829268,7.0609756097561,5.80487804878049,15.0365853658537,0.468989446291745,0.486369467607441,0.309838472834068,0.788775961113566,-1.20731707317073,0.934956843403206,0.0650431565967941,0.901546913401764,0.0984530865982362,1
1990,"Dallas Mavericks","DAL","DAL",0,47,102.243902439024,102.170731707317,39.5853658536585,83.3048780487805,37.6707317073171,77.3780487804878,1.91463414634146,5.92682926829268,21.1585365853659,27.5731707317073,12.7073170731707,29.5,21.6585365853659,8.09756097560976,4.85365853658537,14.9756097560976,0.475186649099693,0.486840031520883,0.323045267489712,0.767359575409111,0.0731707317073216,0.951632778804683,0.0483672211953173,0.928853754940711,0.0711462450592885,2
1991,"Dallas Mavericks","DAL","DAL",1,28,99.9390243902439,104.512195121951,39.5731707317073,84.0243902439024,37.219512195122,76.7073170731707,2.35365853658537,7.31707317073171,18.4390243902439,24.219512195122,12,28.780487804878,22.2073170731707,7.08536585365854,4.84146341463415,14.4634146341463,0.470972423802612,0.485214626391097,0.321666666666667,0.761329305135952,-4.57317073170732,0.940523882896764,0.0594761171032357,0.912917271407837,0.0870827285921626,2
1992,"Dallas Mavericks","DAL","DAL",1,22,97.6463414634146,105.292682926829,38.0487804878049,86.6341463414634,34.780487804878,76.9146341463415,3.26829268292683,9.71951219512195,18.280487804878,24.3780487804878,14.5609756097561,29.7439024390244,19.8780487804878,6.53658536585366,4.25609756097561,14.6585365853659,0.439189189189189,0.452195972728714,0.336260978670013,0.749874937468734,-7.64634146341464,0.914102564102564,0.0858974358974359,0.887809684684685,0.112190315315315,2
1993,"Dallas Mavericks","DAL","DAL",1,11,99.280487804878,114.475609756098,38.5853658536585,88.6707317073171,35.1341463414634,78.4634146341463,3.45121951219512,10.2073170731707,18.6585365853659,26.4756097560976,15.0487804878049,27.6219512195122,20.5243902439024,7.91463414634146,4.32926829268293,17.7926829268293,0.435153348920369,0.447777432390426,0.338112305854241,0.704744357438968,-15.1951219512195,0.910556257901391,0.0894437420986093,0.884885160225554,0.115114839774446,2
1994,"Dallas Mavericks","DAL","DAL",0,13,95.1341463414634,103.829268292683,37.2560975609756,86.219512195122,34.3170731707317,76.7926829268293,2.9390243902439,9.42682926829268,17.6829268292683,23.6829268292683,15.5,26.219512195122,19.8658536585366,9.35365853658537,3.64634146341463,16.9878048780488,0.432107496463932,0.446879466412577,0.311772315653299,0.746652935118435,-8.69512195121951,0.921112929623568,0.0788870703764321,0.890664780763791,0.109335219236209,2
1995,"Dallas Mavericks","DAL","DAL",1,36,103.19512195122,106.09756097561,39.3536585365854,89.5365853658537,34.6463414634146,74.9024390243902,4.70731707317073,14.6341463414634,19.780487804878,26.9512195121951,18.4634146341463,29.6707317073171,23.6707317073171,7.0609756097561,4.24390243902439,16.4024390243902,0.439526014709888,0.462552914360143,0.321666666666667,0.73393665158371,-2.90243902439025,0.880384257824605,0.119615742175395,0.836556796513212,0.163443203486788,2
1996,"Dallas Mavericks","DAL","DAL",1,26,102.548780487805,107.451219512195,38.0975609756098,90.6219512195122,29.1341463414634,65.7560975609756,8.96341463414634,24.8658536585366,17.390243902439,24.0853658536585,17.1707317073171,29.0121951219512,23.3292682926829,7.82926829268293,4.17073170731707,15.4878048780488,0.420401022742565,0.443063798219585,0.360470819028936,0.722025316455696,-4.90243902439025,0.764724711907811,0.23527528809219,0.725608935540304,0.274391064459696,2
1997,"Dallas Mavericks","DAL","DAL",1,24,90.6219512195122,96.9756097560976,34.3048780487805,78.6829268292683,29.0609756097561,62.6341463414634,5.24390243902439,16.0487804878049,16.7682926829268,23.390243902439,12.6829268292683,27.5853658536585,20.280487804878,7.97560975609756,4.28048780487805,16.1463414634146,0.43598884066956,0.463979750778816,0.326747720364742,0.71689259645464,-6.35365853658536,0.84713828652684,0.15286171347316,0.796032238065716,0.203967761934284,2
1998,"Dallas Mavericks","DAL","DAL",1,20,91.390243902439,97.5,35.1463414634146,82.3658536585366,30,67.9390243902439,5.14634146341463,14.4268292682927,15.9512195121951,21.1951219512195,12.2926829268293,27.8048780487805,18.719512195122,7.8780487804878,5.68292682926829,14.4146341463415,0.42671009771987,0.441572428648358,0.356720202874049,0.75258918296893,-6.10975609756098,0.853573907009021,0.146426092990978,0.824844536570921,0.175155463429079,2
2000,"Dallas Mavericks","DAL","DAL",1,40,101.414634146341,101.987804878049,38.9634146341463,85.9390243902439,32.6341463414634,69.7682926829268,6.32926829268293,16.1707317073171,17.1585365853659,21.3536585365854,11.3536585365854,29.8048780487805,22.0731707317073,7.21951219512195,5.07317073170732,13.7073170731707,0.45338441890166,0.467750393287887,0.391402714932127,0.803540833809252,-0.573170731707307,0.837558685446009,0.162441314553991,0.811834823329076,0.188165176670924,3
2001,"Dallas Mavericks","DAL","DAL",0,53,100.475609756098,96.1951219512195,37.6219512195122,81.9024390243902,31.3170731707317,65.3536585365854,6.30487804878049,16.5487804878049,18.9268292682927,23.8292682926829,10.1341463414634,31.3536585365854,21.219512195122,7.53658536585366,6,13.9146341463415,0.45935080405003,0.479193879455122,0.380987472365512,0.794268167860798,4.28048780487805,0.832414910858995,0.167585089141005,0.797945205479452,0.202054794520548,3
2002,"Dallas Mavericks","DAL","DAL",1,57,105.231707317073,100.975609756098,39.0243902439024,84.5121951219512,31.4512195121951,64.4512195121951,7.57317073170732,20.0609756097561,19.609756097561,24.3170731707317,11.1951219512195,31.3170731707317,22.0853658536585,7.08536585365854,4.78048780487805,12.0975609756098,0.461760461760462,0.4879848628193,0.377507598784194,0.80641925777332,4.25609756097562,0.8059375,0.1940625,0.762626262626263,0.237373737373737,3
2003,"Dallas Mavericks","DAL","DAL",1,60,102.975609756098,95.1951219512195,38.5487804878049,85.1463414634146,30.7926829268293,64.8048780487805,7.75609756097561,20.3414634146341,18.1219512195122,21.8658536585366,11.1219512195122,31.0243902439024,22.4024390243902,8.10975609756098,5.47560975609756,11.5731707317073,0.452735605843598,0.475159954836281,0.381294964028777,0.82877858337981,7.78048780487805,0.798797848782031,0.201202151217969,0.761099971354913,0.238900028645087,3
2004,"Dallas Mavericks","DAL","DAL",1,52,105.19512195122,100.756097560976,40.5121951219512,88.1707317073171,34.3292682926829,70.4146341463415,6.18292682926829,17.7560975609756,17.9878048780488,22.609756097561,14.3170731707317,30.9512195121951,23.9390243902439,8,5.32926829268293,12.1951219512195,0.459474412171508,0.48753030827849,0.348214285714286,0.795577130528587,4.4390243902439,0.847381095725466,0.152618904274533,0.798616874135546,0.201383125864454,3
2005,"Dallas Mavericks","DAL","DAL",1,58,102.5,96.7560975609756,37.2926829268293,81.5975609756098,31.6463414634146,66.0731707317073,5.64634146341463,15.5243902439024,22.2682926829268,28.219512195122,12.0731707317073,30.8536585365854,19.6341463414634,8.63414634146342,5.6219512195122,13.4390243902439,0.457031833806606,0.478959025470653,0.363707776904949,0.789109766637857,5.7439024390244,0.848593852190974,0.151406147809026,0.809744432820206,0.190255567179794,3
2006,"Dallas Mavericks","DAL","DAL",1,60,99.1463414634146,93.0731707317073,35.9512195121951,77.7439024390244,30.8780487804878,64.1707317073171,5.07317073170732,13.5731707317073,22.1707317073171,28.3170731707317,12.5609756097561,29.6463414634146,17.9634146341463,7.23170731707317,5.95121951219512,13.5609756097561,0.46243137254902,0.481185860889396,0.373764600179695,0.782945736434109,6.07317073170731,0.858887381275441,0.141112618724559,0.825411764705882,0.174588235294118,3
2007,"Dallas Mavericks","DAL","DAL",1,67,100.012195121951,92.7926829268293,36.7073170731707,78.5609756097561,30.1829268292683,61.4390243902439,6.52439024390244,17.1219512195122,20.0731707317073,24.9390243902439,11.219512195122,30.6707317073171,19.9024390243902,6.82926829268293,4.97560975609756,13.9024390243902,0.467246196833282,0.491266375545852,0.381054131054131,0.804889975550122,7.21951219512195,0.822259136212624,0.177740863787375,0.782055262340888,0.217944737659112,3
2008,"Dallas Mavericks","DAL","DAL",0,51,100.414634146341,95.8780487804878,36.890243902439,79.4512195121951,30.8658536585366,62.3414634146341,6.02439024390244,17.109756097561,20.609756097561,25.3048780487805,10.7682926829268,32.2317073170732,20.9756097560976,5.97560975609756,4.90243902439024,12.6463414634146,0.464313123561013,0.495109546165884,0.352102637205987,0.814457831325301,4.53658536585367,0.836694214876033,0.163305785123967,0.784650805832694,0.215349194167306,3
2009,"Dallas Mavericks","DAL","DAL",1,50,101.743902439024,99.7682926829268,38.1463414634146,82.5609756097561,31.1829268292683,62.6585365853659,6.96341463414634,19.9024390243902,18.4878048780488,22.5853658536585,11.0853658536585,31.6463414634146,21.6951219512195,7.20731707317073,5.23170731707317,12.719512195122,0.462038404726736,0.49766446087972,0.349877450980392,0.818574514038877,1.97560975609757,0.817455242966752,0.182544757033248,0.758936484490399,0.241063515509601,3
2010,"Dallas Mavericks","DAL","DAL",1,55,102,99.280487804878,38.2926829268293,82.4390243902439,31.4878048780488,64.1707317073171,6.80487804878049,18.2682926829268,18.609756097561,22.8048780487805,10.1707317073171,31.5365853658537,23.3780487804878,7.60975609756098,5.47560975609756,12.9146341463415,0.464497041420118,0.490687951349297,0.372496662216288,0.816042780748663,2.71951219512195,0.822292993630573,0.177707006369427,0.778402366863905,0.221597633136095,3
2011,"Dallas Mavericks","DAL","DAL",0,57,100.243902439024,96.0121951219512,37.4268292682927,78.8170731707317,29.5609756097561,57.2560975609756,7.86585365853659,21.5609756097561,17.5243902439024,22.5609756097561,9.51219512195122,31.9268292682927,23.8292682926829,6.79268292682927,4.29268292682927,13.9634146341463,0.474856877611017,0.51629392971246,0.364819004524887,0.776756756756757,4.23170731707317,0.789833822091887,0.210166177908113,0.72644282840786,0.27355717159214,3
1980,"Denver Nuggets","DEN","DEN",0,30,108.268292682927,112.682926829268,42.219512195122,91.0975609756098,41.2073170731707,87.9878048780488,1.01219512195122,3.10975609756098,22.8170731707317,30.9634146341463,15.9878048780488,30.780487804878,25.3536585365854,9.09756097560976,4.92682926829268,18.6951219512195,0.463453815261044,0.468329868329868,0.325490196078431,0.736904293028751,-4.41463414634147,0.976025418833045,0.0239745811669555,0.965863453815261,0.034136546184739,1
1981,"Denver Nuggets","DEN","DEN",1,37,121.780487804878,122.256097560976,46.1463414634146,97.0731707317073,45.780487804878,95.3048780487805,0.365853658536585,1.76829268292683,29.1219512195122,37.2073170731707,16.1585365853659,30.4512195121951,24.7560975609756,8.78048780487805,4.63414634146341,17.609756097561,0.475376884422111,0.480358285348688,0.206896551724138,0.782694198623402,-0.475609756097555,0.992071881606765,0.00792811839323467,0.98178391959799,0.01821608040201,1
1982,"Denver Nuggets","DEN","DEN",0,46,126.475609756098,125.951219512195,48.5365853658537,93.3658536585366,48.0487804878049,91.5487804878049,0.48780487804878,1.81707317073171,28.9146341463415,36.3170731707317,14.0121951219512,29.7926829268293,27.7073170731707,8.09756097560976,4.48780487804878,17.9268292682927,0.519853709508882,0.524843479419209,0.268456375838926,0.796171927468099,0.524390243902431,0.989949748743719,0.0100502512562814,0.980538140020899,0.0194618599791014,1
1983,"Denver Nuggets","DEN","DEN",1,45,123.231707317073,122.609756097561,48.1829268292683,97.5487804878049,47.890243902439,96.0121951219512,0.292682926829268,1.53658536585366,26.5731707317073,32.8780487804878,14.8048780487805,30.780487804878,28.4878048780488,9.62195121951219,4.29268292682927,18.2439024390244,0.493936742092762,0.49879334434142,0.19047619047619,0.808234421364985,0.621951219512198,0.993925588458618,0.00607441154138193,0.984248031003875,0.0157519689961245,1
1984,"Denver Nuggets","DEN","DEN",0,38,123.743902439024,124.841463414634,47.9878048780488,97.3536585365854,47.0487804878049,94.2439024390244,0.939024390243902,3.10975609756098,26.8292682926829,32.8048780487805,13.8170731707317,29.8048780487805,30.2682926829268,8.67073170731707,4.29268292682927,16.390243902439,0.492922460227984,0.499223602484472,0.301960784313725,0.817843866171004,-1.09756097560975,0.980432020330368,0.0195679796696315,0.968057121382939,0.0319428786170613,1
1985,"Denver Nuggets","DEN","DEN",0,52,120.012195121951,117.573170731707,47.2682926829268,97.2682926829268,46.3780487804878,94.4024390243902,0.890243902439024,2.86585365853659,24.5853658536585,31.3170731707317,16.2317073170732,28.0853658536585,27.6341463414634,10.9024390243902,5.17073170731707,16.8536585365854,0.485957873620863,0.49128019635706,0.31063829787234,0.785046728971963,2.4390243902439,0.981166150670795,0.0188338493292054,0.970536609829489,0.0294633901705115,1
1986,"Denver Nuggets","DEN","DEN",1,47,114.756097560976,113.451219512195,45.1829268292683,95.9512195121951,44.3170731707317,92.2317073170732,0.865853658536585,3.71951219512195,23.5243902439024,29.4634146341463,14.9146341463415,28.2560975609756,26.0975609756098,10.0731707317073,5.13414634146341,16.2926829268293,0.47089476359939,0.480497157212746,0.232786885245902,0.798427152317881,1.30487804878048,0.980836707152497,0.0191632928475034,0.961235383833249,0.0387646161667514,1
1987,"Denver Nuggets","DEN","DEN",1,37,116.69512195122,117.560975609756,45.6585365853659,96.9634146341463,44.3658536585366,92.1951219512195,1.29268292682927,4.76829268292683,24.0853658536585,31.3170731707317,15.780487804878,28.8780487804878,28.2560975609756,9.19512195121951,5.13414634146341,14.8292682926829,0.470884165513772,0.481216931216931,0.271099744245524,0.769080996884735,-0.865853658536594,0.971688034188034,0.0283119658119658,0.950823795748962,0.0491762042510376,1
1988,"Denver Nuggets","DEN","DEN",1,54,116.743902439024,112.670731707317,45.9756097560976,97.0853658536585,43.6341463414634,90.2317073170732,2.34146341463415,6.85365853658537,22.4512195121951,27.9146341463415,14.1829268292683,29.780487804878,28.0487804878049,10.1463414634146,4.89024390243902,14.4634146341463,0.47355859816606,0.483578862008379,0.341637010676157,0.804281345565749,4.07317073170732,0.949071618037135,0.0509283819628647,0.929405853535988,0.0705941464640121,1
1989,"Denver Nuggets","DEN","DEN",1,44,117.987804878049,116.292682926829,46.5,99.2682926829268,43.719512195122,91.0243902439024,2.78048780487805,8.24390243902439,22.2073170731707,28.219512195122,14.7073170731707,30.6463414634146,27.8292682926829,9.89024390243902,5.31707317073171,14.9390243902439,0.468427518427518,0.480305466237942,0.337278106508876,0.78694900605013,1.69512195121951,0.940204563335956,0.0597954366640441,0.916953316953317,0.0830466830466831,1
1990,"Denver Nuggets","DEN","DEN",1,43,114.59756097561,113.182926829268,45.3170731707317,97.7439024390244,42.5365853658537,89.4878048780488,2.78048780487805,8.25609756097561,21.1829268292683,26.8414634146341,14.2560975609756,30.8780487804878,27.7439024390244,9.92682926829268,4.01219512195122,13.8536585365854,0.463630692451653,0.475333878440992,0.336779911373707,0.789186733303044,1.41463414634146,0.938643702906351,0.0613562970936491,0.915533374922021,0.0844666250779788,2
1991,"Denver Nuggets","DEN","DEN",1,20,119.853658536585,130.768292682927,47.5731707317073,108.146341463415,43.9146341463415,95.2317073170732,3.65853658536585,12.9146341463415,21.0487804878049,27.5975609756098,18.5365853658537,30.8536585365854,24.4512195121951,10.4390243902439,4.95121951219512,16.2439024390244,0.439896256202075,0.461134588295556,0.28328611898017,0.762704374723818,-10.9146341463415,0.923096641886696,0.0769033581133043,0.880581867388363,0.119418132611637,2
1992,"Denver Nuggets","DEN","DEN",1,24,99.7073170731707,107.573170731707,39.780487804878,90,38.2439024390244,84.9024390243902,1.53658536585366,5.09756097560976,18.609756097561,25.2073170731707,16.4634146341463,28.6829268292683,18.9390243902439,9.42682926829268,5.6219512195122,17.6463414634146,0.442005420054201,0.450445274346452,0.301435406698565,0.738268021286889,-7.86585365853659,0.96137339055794,0.0386266094420601,0.943360433604336,0.056639566395664,2
1993,"Denver Nuggets","DEN","DEN",1,36,105.19512195122,106.939024390244,40.8780487804878,88.8048780487805,39.1951219512195,83.2682926829268,1.68292682926829,5.53658536585366,21.7560975609756,28.780487804878,15.4390243902439,31.2682926829268,21.1585365853659,7.9390243902439,6.89024390243902,17.2317073170732,0.460313100796484,0.47070884592853,0.303964757709251,0.755932203389831,-1.7439024390244,0.958830548926014,0.0411694510739857,0.937654490524581,0.0623455094754188,2
